Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views,Reactions Hype,Reactions Funny,Reactions Love,Reactions Whaaat?,Reactions Oh No!
5:37 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5:38 PM,1,0,0,0,0,180,0,0,0,0,0,0,0,0
5:39 PM,1,1,0,1,1,0,0,0,0,0,0,0,0,0
5:40 PM,4,1,0,0,0,0,0,0,0,0,0,0,0,0
5:41 PM,4,0,0,2,4,0,0,0,0,0,0,0,0,0
5:42 PM,4,0,0,2,2,0,0,0,0,0,0,0,0,0
5:43 PM,5,0,0,1,2,0,0,0,0,0,0,0,0,0
5:44 PM,4,0,0,1,1,0,0,0,0,0,0,0,0,0
5:45 PM,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5:46 PM,5,1,0,2,3,0,0,0,0,0,0,0,0,0
5:47 PM,4,2,0,3,6,0,0,0,0,0,0,0,0,0
5:48 PM,6,0,0,1,1,0,0,0,0,0,0,0,0,0
5:49 PM,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5:50 PM,6,0,0,1,2,0,0,0,0,0,0,0,0,0
5:51 PM,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5:52 PM,6,0,0,1,1,0,0,0,0,0,0,0,0,0
5:53 PM,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5:54 PM,7,1,0,0,0,0,0,0,0,0,0,0,0,0
5:55 PM,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5:56 PM,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5:57 PM,8,1,0,0,0,0,0,0,0,0,0,0,0,0
5:58 PM,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5:59 PM,7,1,0,0,0,0,0,0,0,0,0,0,0,0
6:00 PM,7,1,0,0,0,0,0,0,0,0,0,0,0,0
6:01 PM,7,0,0,0,0,0,0,0,0,0,0,0,0,0
6:02 PM,6,0,0,1,1,0,0,0,0,0,0,0,0,0
6:03 PM,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6:04 PM,7,1,0,1,1,0,0,0,0,0,0,0,0,0
6:05 PM,7,0,0,2,3,0,0,0,0,0,0,0,0,0
6:06 PM,8,0,0,2,3,0,0,0,0,0,0,0,0,0
6:07 PM,7,0,0,1,1,0,0,0,0,0,0,0,0,0
6:08 PM,7,0,0,1,1,0,0,0,0,0,0,0,0,0
6:09 PM,7,1,0,3,4,0,0,0,0,0,0,0,0,0
6:10 PM,9,2,0,2,3,0,0,0,0,0,0,0,0,0
6:11 PM,9,2,0,1,1,0,0,0,0,0,0,0,0,0
6:12 PM,10,0,0,1,1,0,0,0,0,0,0,0,0,0
6:13 PM,10,1,0,1,1,0,0,0,0,0,0,0,0,0
6:14 PM,10,1,0,0,0,0,0,0,0,0,0,0,0,0
6:15 PM,11,0,0,2,3,0,0,0,0,0,0,0,0,0
6:16 PM,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6:17 PM,9,0,1,0,0,0,0,0,0,0,0,0,0,0
6:18 PM,8,0,0,2,2,0,0,0,0,0,0,0,0,0
6:19 PM,9,1,0,0,0,0,0,0,0,0,0,0,0,0
6:20 PM,8,0,0,1,2,0,0,0,0,0,0,0,0,0
6:21 PM,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6:22 PM,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6:23 PM,9,0,0,1,1,0,0,0,0,0,0,0,0,0
6:24 PM,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6:25 PM,9,0,0,1,1,0,0,0,0,0,0,0,0,0
6:26 PM,7,0,0,1,1,0,0,0,0,0,0,0,0,0
6:27 PM,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6:28 PM,8,1,0,1,1,0,0,0,2,0,0,0,0,0
6:29 PM,8,0,0,1,1,0,0,0,0,0,0,0,0,0
6:30 PM,7,0,0,0,0,0,0,0,0,0,0,0,0,0
6:31 PM,7,0,0,1,1,0,0,0,0,0,0,0,0,0
6:32 PM,7,0,0,1,1,0,0,0,0,0,0,0,0,0
6:33 PM,7,0,0,2,3,0,0,0,0,0,0,0,0,0
6:34 PM,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6:35 PM,7,0,0,0,0,0,0,0,0,0,0,0,0,0
6:36 PM,7,1,0,0,0,0,0,0,0,0,0,0,0,0
6:37 PM,9,1,0,0,0,0,0,0,0,0,0,0,0,0
6:38 PM,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6:39 PM,8,0,0,1,1,0,0,0,0,0,0,0,0,0
6:40 PM,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6:41 PM,8,0,0,2,3,0,0,0,0,0,0,0,0,0
6:42 PM,9,1,0,1,1,0,0,0,0,0,0,0,0,0
6:43 PM,9,0,0,2,4,0,0,0,0,0,0,0,0,0
6:44 PM,9,0,0,0,0,0,0,0,0,0,0,0,0,0
6:45 PM,9,0,0,1,1,0,0,0,0,0,0,0,0,0
6:46 PM,9,1,0,2,2,0,0,0,0,0,0,0,0,0
6:47 PM,10,1,0,1,1,0,0,0,0,0,0,0,0,0
6:48 PM,9,3,0,1,1,0,0,0,0,0,0,0,0,0
6:49 PM,9,0,0,1,1,0,0,0,0,0,0,0,0,0
6:50 PM,13,1,0,0,0,0,0,0,0,0,0,0,0,0
6:51 PM,13,0,0,0,0,0,0,0,0,0,0,0,0,0
6:52 PM,10,0,0,1,2,0,0,0,0,0,0,0,0,0
6:53 PM,10,0,0,2,4,0,0,0,0,0,0,0,0,0
6:54 PM,10,1,0,0,0,0,0,0,0,0,0,0,0,0
6:55 PM,10,0,0,0,0,0,0,0,0,0,0,0,0,0
6:56 PM,11,0,0,1,1,0,0,0,0,0,0,0,0,0
6:57 PM,11,0,0,0,0,0,0,0,0,0,0,0,0,0
